baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
100.49488690245941	-0.7302230154291716	0.5128449927522093	-1.4238669105656894	0.1544850020533178	0.7690666406567344	ENSG00000186924
3482.937902813722	-0.24283714087809655	0.17506936650480134	-1.38709098985308	0.1654140191263812	0.7738470518345549	ENSG00000160214
629.1137567787146	0.4801189874615479	0.3488365258378166	1.376343794011892	0.1687152203705687	0.7738470518345549	ENSG00000272804
343.81790538915584	0.5192341813797212	0.38302503762019213	1.3556142037236587	0.17522195020176096	0.7738470518345549	ENSG00000159231
184.66797419304459	-0.5660388694151068	0.4206225669132613	-1.3457168348550177	0.1783938550002518	0.7738470518345549	ENSG00000206107
976.2437452756121	-0.3619914645083369	0.27171354705602024	-1.3322540168882477	0.18277673179237705	0.7738470518345549	ENSG00000276076
7443.051296488242	-0.20678699296612316	0.1578829707856178	-1.3097485557635593	0.19028091155676427	0.7738470518345549	ENSG00000160298
2710.3465903500082	0.25494864433050635	0.19468243122212095	1.3095616421577625	0.19034417179085303	0.7738470518345549	ENSG00000184900
140.66038719807017	-0.5886926870219085	0.4498662142345059	-1.3085950186849	0.19067156917679587	0.7738470518345549	ENSG00000186965
3058.775618390398	-0.29277837930078604	0.22374234015351838	-1.3085515200203026	0.19068631200712896	0.7738470518345549	ENSG00000160194
688.2926759630557	0.33106202432594045	0.2556730459767199	1.294864787413238	0.19536687757110774	0.7738470518345549	ENSG00000160181
5621.355351185423	0.2951826927194739	0.22841399314653246	1.2923144009399978	0.1962482867757622	0.7738470518345549	ENSG00000155307
116.58391869857546	-0.6560912629880381	0.5077526456458631	-1.2921474040839074	0.19630610206624197	0.7738470518345549	ENSG00000184032
799.6713988607917	-0.38632459976968064	0.3010322374126204	-1.2833329848329542	0.1993754413023526	0.7738470518345549	ENSG00000160180
10401.966790552866	-0.2175059280721798	0.1717083501093195	-1.2667172442906993	0.20525641177632475	0.7833953049463062	ENSG00000157551
2308.963037410172	-0.2710491029362976	0.21625958167496548	-1.2533507224835005	0.21007809657740265	0.7834793804952265	ENSG00000177692
2681.4799190148215	-0.3751901783538147	0.3006923583192811	-1.2477542843155007	0.21212105498124037	0.7834793804952265	ENSG00000154736
10181.052136276918	0.23225830303638298	0.187966088045792	1.2356393935261374	0.21659263483289576	0.7872970377259226	ENSG00000159200
2797.524740692599	0.25319351561744247	0.20790039830261342	1.21785969476067	0.22327729492726328	0.7935483101152228	ENSG00000159261
5435.5518132548805	0.22833461284712264	0.18856499329808502	1.210906695105223	0.22593116638971525	0.7935483101152228	ENSG00000160223
338.6199533303862	-0.42526874779777546	0.3539829331128658	-1.2013820668076687	0.22960302926566986	0.7935483101152228	ENSG00000249209
9560.19238766516	-0.19671197270436447	0.16508620243423658	-1.191571250678725	0.23342940336463458	0.7935483101152228	ENSG00000160310
175.0229206295105	-0.48452808159000504	0.408554090293912	-1.1859582197339835	0.23563879951019714	0.7935483101152228	ENSG00000279493
7674.310157341055	-0.19904268859370117	0.17006388487931273	-1.1703995162462242	0.24184023025801385	0.8026291699867416	ENSG00000205758
7464.6071271796245	-0.25076299296172466	0.21594573643452164	-1.1612315070539039	0.24554776499396408	0.8032919740516825	ENSG00000183778
13808.12046226964	0.21973512826138977	0.19595109828087182	1.1213773752185174	0.262127262446932	0.8396968882867459	ENSG00000160305
2949.572504961916	0.30117157441134207	0.26963397045441684	1.1169645052653216	0.26400950199408607	0.8396968882867459	ENSG00000280433
5323.661970173146	0.18902570858322715	0.1717717729249017	1.1004468625113908	0.2711374698017795	0.8476577751503641	ENSG00000184787
1715.8015006963205	-0.26398114370599557	0.24127923803632362	-1.0940897602895043	0.27391561293068534	0.8476577751503641	ENSG00000160202
136.7882778851937	0.5265823603970149	0.4925238652047433	1.0691509540925765	0.28500165475030875	0.870205052504276	ENSG00000232263
3348.0130938060047	-0.2808126909930758	0.2649583788093001	-1.059836991209803	0.2892187648339967	0.8714618045655954	ENSG00000160208
7086.216832799735	0.21471558746200814	0.20841390339446916	1.0302363900147855	0.30289905110572546	0.8920681141620594	ENSG00000159267
1273.9591603684576	0.3790086569554263	0.3686082375402204	1.0282153743622484	0.30384852796786305	0.8920681141620594	ENSG00000166265
8061.0377587676485	-0.16622673742762287	0.16450380934107808	-1.0104734844344698	0.31226849685167574	0.9018270031518857	ENSG00000157538
474.477028113296	-0.34775179311321924	0.3501228961104823	-0.9932277979429405	0.3205989544904032	0.9018270031518857	ENSG00000205445
1542.4467019171393	0.2115151138870241	0.21467389511522325	0.9852856760878926	0.3244837666055014	0.9018270031518857	ENSG00000142182
100.6723219031172	-0.4957241422286796	0.5120338171848758	-0.9681472699481734	0.33297082505431336	0.9018270031518857	ENSG00000206106
144.95475347493695	0.5116830149862625	0.5296350726333182	0.9661048548809295	0.33399171545663714	0.9018270031518857	ENSG00000187026
6958.456626291032	0.17645311984837006	0.1847104427023747	0.9552958526156006	0.33942810425929104	0.9018270031518857	ENSG00000160200
7597.8597437245235	0.19762368148381027	0.20980642738638675	0.9419333999709155	0.346226738739069	0.9018270031518857	ENSG00000155313
142.71032808573102	0.46950669404764644	0.4984577457639827	0.9419187444424939	0.3462342425717605	0.9018270031518857	ENSG00000244362
3580.9414541548163	-0.22402118324029507	0.23794046015603074	-0.9415010086699503	0.34644817260418614	0.9018270031518857	ENSG00000183255
4331.551356227942	0.22823810321462884	0.2495249615477868	0.9146904654303241	0.3603541511763162	0.9018270031518857	ENSG00000159263
66.50350124441182	0.4821613069182006	0.5294123391481198	0.9107481470757726	0.36242808922387043	0.9018270031518857	ENSG00000231068
2283.1165343401335	0.19469704311176061	0.2144214527835542	0.9080110249429929	0.3638723968128486	0.9018270031518857	ENSG00000205927
96.61710373040252	0.47536837615470456	0.5236662776981765	0.9077696930270747	0.36399991377922863	0.9018270031518857	ENSG00000186967
93.81688443144549	0.46001697847322565	0.508017418803069	0.9055141840550736	0.36519304897745614	0.9018270031518857	ENSG00000186930
247.5574915031756	0.4199387151712666	0.46622544322873805	0.9007202872993733	0.36773705929152756	0.9018270031518857	ENSG00000198390
5862.690553296889	-0.14206875567268146	0.15853552182506464	-0.8961320090108678	0.37018226330252074	0.9018270031518857	ENSG00000142173
2657.65420392765	0.1563292710105382	0.17935469777635907	0.8716207211113493	0.3834153227008765	0.9184952394147683	ENSG00000159128
1800.0910260161183	-0.1709189128174075	0.19676692471244683	-0.8686363984556178	0.38504603923064523	0.9184952394147683	ENSG00000154640
3146.635123059451	-0.15399229358456584	0.18260306408978164	-0.8433171390204682	0.39905109991156407	0.918728097626592	ENSG00000273590
9173.132187652782	-0.13135073274142975	0.1558568259359529	-0.8427653518069618	0.3993596893953351	0.918728097626592	ENSG00000185917
1541.523949610932	0.20681877265822463	0.2466294145435232	0.8385811280500238	0.40170440446672345	0.918728097626592	ENSG00000154646
198.46053631263499	-0.2900423330567018	0.3483948901454485	-0.8325102958186741	0.40512096914691914	0.918728097626592	ENSG00000187005
2988.171579870888	-0.23237125883795792	0.2791700668630287	-0.832364520484096	0.4052032220973179	0.918728097626592	ENSG00000154639
95.3447119066726	-0.42082309027284215	0.5115871624440553	-0.8225833663659637	0.4107449608848241	0.9221627063002423	ENSG00000186925
17848.09807779145	0.16098981478913596	0.20052110452476613	0.8028572113178855	0.4220572699619869	0.9383603380708252	ENSG00000197381
12848.208570151686	-0.1595437324669409	0.2014349393678012	-0.7920360438346253	0.4283396599357456	0.9431709819739014	ENSG00000159216
7363.042742765152	-0.12668535011817644	0.16505169335638456	-0.7675495327674927	0.44275485490992983	0.9449928389800034	ENSG00000183570
2549.860410469525	0.14933777152341318	0.1963419043228583	0.7606006065717228	0.4468956573591868	0.9449928389800034	ENSG00000185272
1446.0971795817502	0.172408616265454	0.22922570457112448	0.7521347424278886	0.4519700327146606	0.9449928389800034	ENSG00000242220
930.0721978593367	0.1888708045975241	0.25121779809644446	0.7518209538840681	0.4521587391650784	0.9449928389800034	ENSG00000160307
477.1284862479215	-0.2914295753984827	0.3877777853610261	-0.751537572290682	0.4523291977160788	0.9449928389800034	ENSG00000277277
17732.39499854314	-0.1408979946432629	0.1889036118858507	-0.7458724226427377	0.4557444855800531	0.9449928389800034	ENSG00000185658
431.57012353434806	-0.27146502425319136	0.36582812903896683	-0.7420561807708225	0.4580532974968576	0.9449928389800034	ENSG00000189169
209.59947973004546	0.32181486150559624	0.4425823380520651	0.7271299232635401	0.467146369529399	0.9526110554696776	ENSG00000184724
1936.4197846062946	-0.15438456527994107	0.21371888389594798	-0.7223721295264921	0.4700657173278322	0.9526110554696776	ENSG00000160188
610.4197323466144	-0.21585058544568514	0.3023910729187293	-0.7138126908385857	0.4753430111265091	0.9548556977892156	ENSG00000265590
3445.2448903674176	0.14272185961348072	0.20655604978606218	0.6909594744927736	0.4895910088173082	0.9609506656252993	ENSG00000154727
9302.858609283609	-0.19631482529215913	0.2861929385624712	-0.685952722237788	0.4927429220711651	0.9609506656252993	ENSG00000160294
3775.5673669204352	-0.18771910723895135	0.27567293164408246	-0.6809486376461252	0.49590399079024794	0.9609506656252993	ENSG00000241945
5181.170857738486	-0.11711256832177422	0.17233914126974886	-0.6795471270131673	0.4967912578065953	0.9609506656252993	ENSG00000160221
7018.3486256362985	-0.1288849747514221	0.1907995890368875	-0.6754992261880848	0.4993586428358542	0.9609506656252993	ENSG00000275895
2343.754997635852	0.1387098403620822	0.2144303074152522	0.6468760971062988	0.5177121369682779	0.9879673280477971	ENSG00000185437
363.9163421945262	-0.29423712383960354	0.4636641338407696	-0.6345910808375136	0.5256951467407818	0.9949106496168514	ENSG00000212935
447.05445678210737	0.2409260372171373	0.3958053451253189	0.6086982911785992	0.5427244399024032	0.9969754888206414	ENSG00000197683
426.3125294123794	0.20889381422805678	0.34576025905550256	0.6041579642457535	0.5457386252333871	0.9969754888206414	ENSG00000241123
2109.997970539372	-0.1480697186510987	0.2480444522949275	-0.5969483182596731	0.5505418862929305	0.9969754888206414	ENSG00000205670
4694.187039531406	-0.13687670115939077	0.23463751481279904	-0.5833538650824663	0.5596551083135638	0.9969754888206414	ENSG00000156261
7082.98909625568	0.09856260329344449	0.1725138447616166	0.5713315556188574	0.5677749152334319	0.9969754888206414	ENSG00000156265
4995.247796426606	-0.11464812961185199	0.21019174715558434	-0.5454454380979535	0.5854471967798431	0.9969754888206414	ENSG00000160224
2622.011807629911	-0.14035950917577056	0.2603926913804005	-0.5390301410984044	0.5898660571195651	0.9969754888206414	ENSG00000159212
5238.049003392414	0.0982959443201793	0.1829209280857381	0.5373684976828149	0.5910130990957327	0.9969754888206414	ENSG00000160282
3403.07880745347	-0.1058639799724304	0.1976951143174926	-0.5354911290443725	0.5923102901593198	0.9969754888206414	ENSG00000160213
71.02567099550494	0.2827236145725117	0.5310086013504429	0.5324275611609656	0.5944299005385102	0.9969754888206414	ENSG00000206102
2162.0263260858524	0.11669870298899362	0.21952306709911124	0.531601095643885	0.5950023057766956	0.9969754888206414	ENSG00000183527
252.30966357906857	0.21637331268399332	0.40905694444624613	0.5289564585608124	0.5968356550432603	0.9969754888206414	ENSG00000160182
338.4060336649124	0.19250877457543575	0.3661428127482339	0.5257751016071647	0.5990444759144258	0.9969754888206414	ENSG00000182816
4128.064440592358	-0.11511276890149791	0.22408728981819875	-0.5136961092031971	0.6074644726391379	0.9969754888206414	ENSG00000175894
12828.44073511814	-0.0814731717453541	0.16250796716659816	-0.5013487840988763	0.6161256776806839	0.9969754888206414	ENSG00000160216
2318.0213994098317	0.15575022014059348	0.31703615506610144	0.4912695844047183	0.623235789124881	0.9969754888206414	ENSG00000160233
24117.351838146755	-0.07726109083186236	0.15805007943900515	-0.4888393040111001	0.6249554694571722	0.9969754888206414	ENSG00000157540
180.38897740315426	0.22048977743848938	0.4681296143455218	0.4710015574356466	0.6376396227161998	0.9969754888206414	ENSG00000212933
18470.65865307563	-0.08359026672060166	0.18609614467282612	-0.44917785302624574	0.6533033624850919	0.9969754888206414	ENSG00000159140
8406.917638959994	0.10057828890086382	0.22683150362177107	0.4434052911299857	0.6574726094544121	0.9969754888206414	ENSG00000171189
1092.1803630697625	-0.10480819949594922	0.24279301490584215	-0.43167716145621	0.6659760687176226	0.9969754888206414	ENSG00000154719
84.35498288666595	0.22016991617245413	0.5253565936886253	0.4190866143443649	0.6751528329776303	0.9969754888206414	ENSG00000186980
8674.665812181758	0.06587901059364318	0.15744281714661446	0.4184313504267082	0.6756317690711888	0.9969754888206414	ENSG00000157601
13132.240409223536	0.08248626472436847	0.1986040088992756	0.415330310709903	0.6779001151144817	0.9969754888206414	ENSG00000159082
10138.39223374919	0.08183288223357801	0.19866085444478326	0.4119225323090666	0.6803962048999577	0.9969754888206414	ENSG00000198862
8469.49495689051	-0.07658351697619518	0.1884888144901232	-0.40630271447862576	0.6845201911467667	0.9969754888206414	ENSG00000159131
3667.1656787250267	-0.0810409423400227	0.20088971020482044	-0.40341012119235004	0.6866465422784382	0.9969754888206414	ENSG00000156253
9614.127361984969	0.06805622698578898	0.17337817531473898	0.39253052964852303	0.6946662582434624	0.9969754888206414	ENSG00000160218
7064.692209852144	0.06730124079345982	0.17197648496032186	0.3913397858375083	0.6955460941810487	0.9969754888206414	ENSG00000183486
73.63813573371792	0.23768159881580975	0.6128713845448476	0.3878164404629943	0.6981518781670566	0.9969754888206414	ENSG00000206105
10548.577518526665	-0.06889451588058983	0.17881681436879904	-0.3852798525898073	0.7000300868707374	0.9969754888206414	ENSG00000182093
3391.6625498759363	0.07547505949845551	0.19615812633283047	0.3847664173259563	0.7004104822500746	0.9969754888206414	ENSG00000154642
173.586109142059	-0.14360400926945338	0.37749000950258627	-0.38041803929772483	0.7036351259926961	0.9969754888206414	ENSG00000186970
387.658932528737	0.10381439486548083	0.27744215766927427	0.37418392265112455	0.7082674845033194	0.9969754888206414	ENSG00000156282
2934.9858603801904	0.08126277127530737	0.21833670382765766	0.372190153330571	0.7097512768401366	0.9969754888206414	ENSG00000142207
1458.2573562963214	0.095254449683322015	0.26314241478695666	0.3619882023217017	0.7173608466464623	0.9969754888206414	ENSG00000155304
992.8091686897114	-0.10974655110319453	0.31462269647901747	-0.3488195617524804	0.7272247765886808	0.9969754888206414	ENSG00000160207
6113.410828460869	0.0572911314683122	0.17302683310858505	0.3311112527405415	0.740560452156331	0.9969754888206414	ENSG00000159256
2760.65877279334	-0.0771315641589852	0.23472328662026906	-0.3286063571688445	0.7424532423710373	0.9969754888206414	ENSG00000183844
95.3786473875504	-0.18968714524887165	0.5806702980291443	-0.3266692749615223	0.7439180414163091	0.9969754888206414	ENSG00000244624
3810.5032136839413	-0.06683571236504456	0.20934740304035288	-0.3192574228024295	0.7495313162404353	0.9969754888206414	ENSG00000142197
5277.199602645378	0.05222794995723716	0.16389099791440898	0.3186749157785522	0.7499730379951389	0.9969754888206414	ENSG00000159110
4732.640249697839	-0.059723456413292034	0.19080884042959842	-0.31300151648543684	0.754279510011839	0.9969754888206414	ENSG00000160185
3274.514031966295	-0.06745669704729507	0.22094899735554732	-0.3053043818014929	0.7601343389623902	0.9969754888206414	ENSG00000280071
13920.633533797289	-0.04712527145276723	0.15650338358412466	-0.3011134352084865	0.7633279963843866	0.9969754888206414	ENSG00000160209
20765.412485017932	-0.05236691434249964	0.1748355665073512	-0.2995209463876322	0.7645425922884709	0.9969754888206414	ENSG00000141956
7985.089788318846	-0.047153265401610696	0.17037015369763672	-0.27676951847619763	0.781957087920528	0.9969754888206414	ENSG00000157578
1832.5488450837606	0.058174332084490514	0.21492281422456014	0.2706754622322579	0.7866406508263671	0.9969754888206414	ENSG00000278961
202.79878872148552	0.10133137319021455	0.3752182197424148	0.2700598421360721	0.7871142159052351	0.9969754888206414	ENSG00000184351
853.7430174546374	0.06129504058561266	0.2352612162867838	0.26054035405008663	0.7944469917535281	0.9969754888206414	ENSG00000221837
3911.8207008610552	0.0514043288114376	0.1974954835107853	0.2602810347742985	0.794647000641902	0.9969754888206414	ENSG00000160190
1639.9522280832684	0.07537893783856127	0.2951694513740367	0.25537513278446144	0.7984333753458558	0.9969754888206414	ENSG00000188992
197.561769473872	0.11025816997479142	0.4371536963645797	0.25221831793191046	0.8008723200103344	0.9969754888206414	ENSG00000186977
78.80906080002491	-0.12085706139164479	0.4921687174675203	-0.24556022579720443	0.8060226817715914	0.9969754888206414	ENSG00000206104
402.0924421389924	-0.08011689863280408	0.3366821399774469	-0.23796004931586456	0.8119120802553279	0.9969754888206414	ENSG00000243489
1124.751562991803	0.05340884987648318	0.22622456911152217	0.23608775159233109	0.8133645781358712	0.9969754888206414	ENSG00000160256
6222.24563567414	0.039586749730437666	0.1707302326898603	0.2318672510822902	0.8166411212418578	0.9969754888206414	ENSG00000156273
3511.4626068015705	0.04561071899966171	0.19828705401654426	0.23002368574125942	0.8180733645910356	0.9969754888206414	ENSG00000159079
6022.891626644022	0.03729331474338999	0.16830036306256244	0.22158784487902095	0.8246347456619016	0.9969754888206414	ENSG00000156304
1407.125430644989	0.05359515948446022	0.24673534168793426	0.2172171976572625	0.8280390828436296	0.9969754888206414	ENSG00000184221
1407.8217033636731	-0.0512325294456622	0.24238485543136185	-0.2113685252920851	0.8325997150772602	0.9969754888206414	ENSG00000183067
2782.1022220363966	-0.04413816955994033	0.2096697129735158	-0.21051285344925136	0.8332674208205666	0.9969754888206414	ENSG00000243927
226.82093856383426	-0.07906432614036468	0.381651659558762	-0.2071635853274505	0.8358821050855685	0.9969754888206414	ENSG00000274749
1132.8985818524284	-0.050961162928080596	0.2506710432411983	-0.20329896213439072	0.8389013666868286	0.9969754888206414	ENSG00000170262
270.6912418703306	0.06362974816271898	0.3246922843473211	0.19596938772543998	0.8446341264503563	0.9969754888206414	ENSG00000274559
6198.074359303058	-0.03944112648979005	0.20790956985639727	-0.18970327588591498	0.8495416536408653	0.9969754888206414	ENSG00000173638
11743.844313390806	-0.03033755406855681	0.16369110774594103	-0.18533416070250203	0.8529669457605686	0.9969754888206414	ENSG00000160255
231.52477353307995	-0.07684988821085899	0.4295892726643525	-0.1788915438558995	0.8580228627070341	0.9969754888206414	ENSG00000187766
203.25532129219744	-0.06669468909595115	0.3761418287404696	-0.1773126092338142	0.8592628469865451	0.9969754888206414	ENSG00000183640
3281.76409070342	0.038816941443739934	0.23666595385095468	0.1640157395355046	0.8697187532485611	0.9969754888206414	ENSG00000274391
9921.01092900614	0.02908012132436674	0.17827189492336296	0.1631222988731227	0.8704221429825137	0.9969754888206414	ENSG00000177398
6512.9113065060255	-0.028338632892904555	0.1759810314937881	-0.1610323149737014	0.8720679491008797	0.9969754888206414	ENSG00000160199
10696.527849958306	-0.024885529175520966	0.16496512303065278	-0.1508532756399478	0.8800914592141427	0.9969754888206414	ENSG00000142185
3643.3775637301924	0.026390524768519417	0.198745178547284	0.13278573579202968	0.89436283564451	0.9969754888206414	ENSG00000160193
3239.276268498061	-0.02831144795098347	0.21380653114404946	-0.13241619795004758	0.8946551033794721	0.9969754888206414	ENSG00000198743
2455.092893717196	-0.0318673765725894	0.24350999212001134	-0.13086681287757548	0.895880668341126	0.9969754888206414	ENSG00000183421
5237.7668812824995	-0.03593400657005417	0.27522748682936254	-0.13056111140648094	0.8961225079213426	0.9969754888206414	ENSG00000154654
333.80471657806686	-0.0625410355047747	0.48025346515196	-0.13022505831370879	0.8963883697216687	0.9969754888206414	ENSG00000182591
4094.0105910501425	-0.02176964863801868	0.1749566883900392	-0.12442878770937053	0.9009757811637321	0.9969754888206414	ENSG00000275464
431.3685467249076	-0.04133681315953701	0.3404708925800472	-0.12141071104872327	0.9033657334511689	0.9969754888206414	ENSG00000188155
9234.567838724553	-0.019678338664272786	0.17191915486857576	-0.11446274662829727	0.9088709761458652	0.9969754888206414	ENSG00000160179
10251.21840212329	-0.024606863811975504	0.21912687397587738	-0.1122950524757833	0.9105894645450104	0.9969754888206414	ENSG00000157617
4308.448211810893	0.02869458107954665	0.2586596057213857	0.11093568707614486	0.9116673460538637	0.9969754888206414	ENSG00000142156
1274.5412343452726	0.03179735581753207	0.3110308615172229	0.10223215684264608	0.918572403995038	0.9969754888206414	ENSG00000215454
266.5090519249231	-0.042201889619740564	0.45099165185448437	-0.0935757667491311	0.9254461604612567	0.9969754888206414	ENSG00000221864
196.46725482685116	-0.030925341404894603	0.33830074989351905	-0.09141375363379604	0.9271638336872681	0.9969754888206414	ENSG00000240432
25487.551710502208	0.014429238793657258	0.16589815673531808	0.08697648652406888	0.9306902023001313	0.9969754888206414	ENSG00000205726
1659.4846601111185	0.017836174779136984	0.21683466316126868	0.08225702717038144	0.934442325916908	0.9969754888206414	ENSG00000159228
2350.6091912384154	0.017784347850959566	0.23125450919109092	0.0769037884414351	0.9387000837346601	0.9969754888206414	ENSG00000159259
6677.484171280037	-0.016159980911963738	0.22500447669401008	-0.07182070841168263	0.9427445924473219	0.9969754888206414	ENSG00000274276
2683.7594202298274	-0.014733574196885953	0.22181724974503067	-0.06642212999133998	0.947041751921098	0.9969754888206414	ENSG00000241837
5027.362207913517	-0.013442915797446171	0.20972273518291443	-0.06409851457316551	0.9488917846146007	0.9969754888206414	ENSG00000154645
5393.701506981022	-0.01092938843416021	0.173266841058275	-0.06307836148801442	0.9497041050099905	0.9969754888206414	ENSG00000185808
2890.2848152496576	0.01651965556494277	0.26564299614401454	0.06218743126954823	0.9504135715111296	0.9969754888206414	ENSG00000277117
6931.229285348042	0.009048539414841125	0.19693696703422642	0.04594637335543278	0.9633529925898219	0.9969754888206414	ENSG00000159086
6078.288732716461	-0.008752324644677614	0.2069775008345321	-0.04228635774124381	0.9662704205046259	0.9969754888206414	ENSG00000156256
7103.103731093445	0.00739835174808212	0.17546166528164348	0.04216506059147795	0.9663671153852027	0.9969754888206414	ENSG00000159147
306.7730448947923	0.018176908434033665	0.4411928509525041	0.04119946276280544	0.9671368819637937	0.9969754888206414	ENSG00000186971
229.21368573452565	-0.020700977879367026	0.5182803361400536	-0.03994166175305762	0.9681396363122599	0.9969754888206414	ENSG00000212938
